instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs;reachedOptimum
ap_50_3.txt;50;3;0,600;0,050;8;158569,933395;2433385;12667;false
ap_50_3.txt;50;3;0,600;0,050;9;158569,933395;94222;490;false
ap_50_3.txt;50;3;0,600;0,050;10;158569,933395;1085793;5735;false
ap_50_3.txt;50;3;0,600;0,050;11;158569,933395;68732;356;false
ap_50_3.txt;50;3;0,600;0,050;12;166848,449266;5000000;26348;false
ap_50_3.txt;50;3;0,600;0,050;13;158569,933395;8446;45;false
ap_50_3.txt;50;3;0,600;0,050;14;158569,933395;4948573;25731;false
ap_50_3.txt;50;3;0,600;0,050;15;158569,933395;4316990;22679;false
ap_50_3.txt;50;3;0,600;0,050;16;158569,933395;21932;114;false
ap_50_3.txt;50;3;0,600;0,050;17;158569,933395;88519;477;false
ap_50_3.txt;50;3;0,600;0,050;18;158569,933395;47636;246;false
ap_50_3.txt;50;3;0,600;0,050;19;162582,773928;5000000;26131;false
ap_50_3.txt;50;3;0,600;0,050;20;166848,449266;5000000;26080;false
ap_50_3.txt;50;3;0,600;0,050;21;158569,933395;59462;310;false
ap_50_3.txt;50;3;0,600;0,050;22;158569,933395;41383;215;false
ap_50_3.txt;50;3;0,600;0,050;23;158569,933395;3707721;19323;false
ap_50_3.txt;50;3;0,600;0,050;24;162582,773928;5000000;27235;false
ap_50_3.txt;50;3;0,600;0,050;25;162582,773928;5000000;26224;false
ap_50_3.txt;50;3;0,600;0,050;26;162582,773928;5000000;26072;false
ap_50_3.txt;50;3;0,600;0,050;27;158569,933395;76925;399;false
ap_50_3.txt;50;3;0,600;0,050;28;158569,933395;986790;5136;false
ap_50_3.txt;50;3;0,600;0,050;29;158569,933395;1013798;5267;false
ap_50_3.txt;50;3;0,600;0,050;30;166848,449266;5000000;26331;false
ap_50_3.txt;50;3;0,600;0,100;1;166848,449266;5000000;26622;false
ap_50_3.txt;50;3;0,600;0,100;2;158569,933395;733413;3871;false
ap_50_3.txt;50;3;0,600;0,100;3;163319,439049;5000000;26617;false
ap_50_3.txt;50;3;0,600;0,100;4;158569,933395;164792;866;false
ap_50_3.txt;50;3;0,600;0,100;5;158569,933395;132060;692;false
ap_50_3.txt;50;3;0,600;0,100;6;158569,933395;306023;1604;false
ap_50_3.txt;50;3;0,600;0,100;7;158569,933395;188676;999;false
ap_50_3.txt;50;3;0,600;0,100;8;166848,449266;5000000;26525;false
ap_50_3.txt;50;3;0,600;0,100;9;158569,933395;303955;1596;false
ap_50_3.txt;50;3;0,600;0,100;10;158569,933395;3098070;16538;false
ap_50_3.txt;50;3;0,600;0,100;11;158569,933395;243414;1280;false
ap_50_3.txt;50;3;0,600;0,100;12;158569,933395;191267;1005;false
ap_50_3.txt;50;3;0,600;0,100;13;166848,449266;5000000;26331;false
ap_50_3.txt;50;3;0,600;0,100;14;163012,124938;5000000;26574;false
ap_50_3.txt;50;3;0,600;0,100;15;158569,933395;1089835;5745;false
ap_50_3.txt;50;3;0,600;0,100;16;158569,933395;138350;722;false
ap_50_3.txt;50;3;0,600;0,100;17;158569,933395;537568;2927;false
ap_50_3.txt;50;3;0,600;0,100;18;158569,933395;2817241;14814;false
ap_50_3.txt;50;3;0,600;0,100;19;158569,933395;2529733;13351;false
ap_50_3.txt;50;3;0,600;0,100;20;166848,449266;5000000;26538;false
ap_50_3.txt;50;3;0,600;0,100;21;158569,933395;821628;4304;false
ap_50_3.txt;50;3;0,600;0,100;22;158569,933395;198186;1039;false
ap_50_3.txt;50;3;0,600;0,100;23;162906,926112;5000000;26367;false
ap_50_3.txt;50;3;0,600;0,100;24;158569,933395;250988;1318;false
ap_50_3.txt;50;3;0,600;0,100;25;158569,933395;2143958;11368;false
ap_50_3.txt;50;3;0,600;0,100;26;158569,933395;115644;614;false
ap_50_3.txt;50;3;0,600;0,100;27;158569,933395;2330376;12508;false
ap_50_3.txt;50;3;0,600;0,100;28;158569,933395;4412650;23218;false
ap_50_3.txt;50;3;0,600;0,100;29;158569,933395;139636;819;false
ap_50_3.txt;50;3;0,600;0,100;30;158569,933395;224190;1172;false
ap_50_3.txt;50;3;0,800;0,010;1;166848,449266;5000000;25791;false
ap_50_3.txt;50;3;0,800;0,010;2;166848,449266;5000000;25957;false
ap_50_3.txt;50;3;0,800;0,010;3;158569,933395;53085;272;false
ap_50_3.txt;50;3;0,800;0,010;4;158569,933395;943648;4874;false
ap_50_3.txt;50;3;0,800;0,010;5;158569,933395;17820;103;false
ap_50_3.txt;50;3;0,800;0,010;6;166848,449266;5000000;26461;false
ap_50_3.txt;50;3;0,800;0,010;7;166848,449266;5000000;26051;false
ap_50_3.txt;50;3;0,800;0,010;8;158569,933395;8746;44;false
ap_50_3.txt;50;3;0,800;0,010;9;166848,449266;5000000;25879;false
ap_50_3.txt;50;3;0,800;0,010;10;158569,933395;441077;2291;false
ap_50_3.txt;50;3;0,800;0,010;11;162582,773928;5000000;26380;false
ap_50_3.txt;50;3;0,800;0,010;12;163319,439049;5000000;27138;false
ap_50_3.txt;50;3;0,800;0,010;13;158569,933395;300906;1555;false
ap_50_3.txt;50;3;0,800;0,010;14;166848,449266;5000000;26173;false
ap_50_3.txt;50;3;0,800;0,010;15;158569,933395;21384;109;false
ap_50_3.txt;50;3;0,800;0,010;16;158569,933395;284897;1545;false
ap_50_3.txt;50;3;0,800;0,010;17;158569,933395;414525;2134;false
ap_50_3.txt;50;3;0,800;0,010;18;166848,449266;5000000;25697;false
ap_50_3.txt;50;3;0,800;0,010;19;166848,449266;5000000;25872;false
ap_50_3.txt;50;3;0,800;0,010;20;158569,933395;773193;3951;false
ap_50_3.txt;50;3;0,800;0,010;21;166848,449266;5000000;25873;false
ap_50_3.txt;50;3;0,800;0,010;22;158569,933395;28585;146;false
ap_50_3.txt;50;3;0,800;0,010;23;158569,933395;153109;941;false
ap_50_3.txt;50;3;0,800;0,010;24;158569,933395;24615;187;false
ap_50_3.txt;50;3;0,800;0,010;25;166848,449266;5000000;26024;false
ap_50_3.txt;50;3;0,800;0,010;26;166848,449266;5000000;25852;false
ap_50_3.txt;50;3;0,800;0,010;27;162582,773928;5000000;25999;false
ap_50_3.txt;50;3;0,800;0,010;28;162582,773928;5000000;25938;false
ap_50_3.txt;50;3;0,800;0,010;29;166848,449266;5000000;26015;false
ap_50_3.txt;50;3;0,800;0,010;30;158569,933395;11428;59;false
ap_50_3.txt;50;3;0,800;0,050;1;158569,933395;3045129;16098;false
ap_50_3.txt;50;3;0,800;0,050;2;166848,449266;5000000;26228;false
ap_50_3.txt;50;3;0,800;0,050;3;158569,933395;97380;505;false
ap_50_3.txt;50;3;0,800;0,050;4;158569,933395;10508;55;false
ap_50_3.txt;50;3;0,800;0,050;5;158569,933395;156825;818;false
ap_50_3.txt;50;3;0,800;0,050;6;158569,933395;7993;43;false
ap_50_3.txt;50;3;0,800;0,050;7;158569,933395;82901;428;false
ap_50_3.txt;50;3;0,800;0,050;8;158569,933395;4850120;25401;false
ap_50_3.txt;50;3;0,800;0,050;9;158569,933395;19024;99;false
ap_50_3.txt;50;3;0,800;0,050;10;158569,933395;12446;65;false
ap_50_3.txt;50;3;0,800;0,050;11;158569,933395;18408;97;false
ap_50_3.txt;50;3;0,800;0,050;12;162582,773928;5000000;26296;false
ap_50_3.txt;50;3;0,800;0,050;13;158569,933395;324586;1687;false
ap_50_3.txt;50;3;0,800;0,050;14;158569,933395;2625219;13741;false
ap_50_3.txt;50;3;0,800;0,050;15;158569,933395;15795;83;false
ap_50_3.txt;50;3;0,800;0,050;16;158569,933395;33740;175;false
ap_50_3.txt;50;3;0,800;0,050;17;166848,449266;5000000;26091;false
ap_50_3.txt;50;3;0,800;0,050;18;158569,933395;71654;370;false
ap_50_3.txt;50;3;0,800;0,050;19;158569,933395;207352;1094;false
ap_50_3.txt;50;3;0,800;0,050;20;158569,933395;3159383;16454;false
ap_50_3.txt;50;3;0,800;0,050;21;158569,933395;2245127;11690;false
ap_50_3.txt;50;3;0,800;0,050;22;158569,933395;893842;4644;false
ap_50_3.txt;50;3;0,800;0,050;23;162582,773928;5000000;26120;false
ap_50_3.txt;50;3;0,800;0,050;24;158569,933395;4909877;25514;false
ap_50_3.txt;50;3;0,800;0,050;25;158569,933395;991555;5128;false
ap_50_3.txt;50;3;0,800;0,050;26;158569,933395;1776327;9568;false
ap_50_3.txt;50;3;0,800;0,050;27;158569,933395;1826670;9502;false
ap_50_3.txt;50;3;0,800;0,050;28;162582,773928;5000000;26088;false
ap_50_3.txt;50;3;0,800;0,050;29;158569,933395;1364925;7166;false
ap_50_3.txt;50;3;0,800;0,050;30;158569,933395;2263103;11840;false
ap_50_3.txt;50;3;0,800;0,100;1;158569,933395;916817;4938;false
ap_50_3.txt;50;3;0,800;0,100;2;158569,933395;108992;571;false
ap_50_3.txt;50;3;0,800;0,100;3;158569,933395;64495;336;false
ap_50_3.txt;50;3;0,800;0,100;4;158569,933395;1241794;6547;false
ap_50_3.txt;50;3;0,800;0,100;5;158569,933395;54800;288;false
ap_50_3.txt;50;3;0,800;0,100;6;158569,933395;2892119;16435;false
ap_50_3.txt;50;3;0,800;0,100;7;158569,933395;252074;1316;false
ap_50_3.txt;50;3;0,800;0,100;8;158569,933395;686091;3593;false
ap_50_3.txt;50;3;0,800;0,100;9;158569,933395;245648;1287;false
ap_50_3.txt;50;3;0,800;0,100;10;158569,933395;1748549;9276;false
ap_50_3.txt;50;3;0,800;0,100;11;158569,933395;2400356;12657;false
ap_50_3.txt;50;3;0,800;0,100;12;158569,933395;91753;479;false
ap_50_3.txt;50;3;0,800;0,100;13;158569,933395;1766287;9548;false
ap_50_3.txt;50;3;0,800;0,100;14;158569,933395;57326;299;false
ap_50_3.txt;50;3;0,800;0,100;15;158569,933395;58473;309;false
ap_50_3.txt;50;3;0,800;0,100;16;158569,933395;973377;5216;false
ap_50_3.txt;50;3;0,800;0,100;17;158569,933395;1012987;5324;false
ap_50_3.txt;50;3;0,800;0,100;18;158569,933395;190013;997;false
ap_50_3.txt;50;3;0,800;0,100;19;158569,933395;1575075;8347;false
ap_50_3.txt;50;3;0,800;0,100;20;158569,933395;4228459;22252;false
ap_50_3.txt;50;3;0,800;0,100;21;158569,933395;95958;504;false
