instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs
ap_10_4.txt;10;4;0,400;0,010;28;112396,068092;50000;44
ap_10_4.txt;10;4;0,400;0,010;29;114693,022573;50000;45
ap_10_4.txt;10;4;0,400;0,010;30;114819,692216;50000;45
ap_10_4.txt;10;4;0,400;0,050;1;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;2;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,050;3;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;4;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;5;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;6;112396,068092;50000;48
ap_10_4.txt;10;4;0,400;0,050;7;112396,068092;50000;49
ap_10_4.txt;10;4;0,400;0,050;8;112396,068092;50000;44
ap_10_4.txt;10;4;0,400;0,050;9;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,050;10;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;11;127952,344831;50000;46
ap_10_4.txt;10;4;0,400;0,050;12;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;13;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;14;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;15;112396,068092;50000;44
ap_10_4.txt;10;4;0,400;0,050;16;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;17;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;18;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;19;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;20;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;21;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;22;114693,022573;50000;46
ap_10_4.txt;10;4;0,400;0,050;23;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;24;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;25;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,050;26;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,050;27;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,050;28;114693,022573;50000;46
ap_10_4.txt;10;4;0,400;0,050;29;126711,300910;50000;45
ap_10_4.txt;10;4;0,400;0,050;30;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;1;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;2;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;3;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;4;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;5;112396,068092;50000;52
ap_10_4.txt;10;4;0,400;0,100;6;112396,068092;50000;50
ap_10_4.txt;10;4;0,400;0,100;7;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;8;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;9;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;10;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;11;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;12;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;13;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;14;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;15;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,100;16;112396,068092;50000;49
ap_10_4.txt;10;4;0,400;0,100;17;112396,068092;50000;48
ap_10_4.txt;10;4;0,400;0,100;18;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;19;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;20;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;21;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;22;112396,068092;50000;50
ap_10_4.txt;10;4;0,400;0,100;23;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;24;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;25;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;26;112396,068092;50000;45
ap_10_4.txt;10;4;0,400;0,100;27;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;28;112396,068092;50000;46
ap_10_4.txt;10;4;0,400;0,100;29;112396,068092;50000;47
ap_10_4.txt;10;4;0,400;0,100;30;112396,068092;50000;47
ap_10_4.txt;10;4;0,600;0,010;1;122179,450067;50000;46
ap_10_4.txt;10;4;0,600;0,010;2;112396,068092;50000;45
ap_10_4.txt;10;4;0,600;0,010;3;114819,692216;50000;43
ap_10_4.txt;10;4;0,600;0,010;4;112396,068092;50000;43
ap_10_4.txt;10;4;0,600;0,010;5;114819,692216;50000;44
ap_10_4.txt;10;4;0,600;0,010;6;135988,008307;50000;44
ap_10_4.txt;10;4;0,600;0,010;7;115905,085361;50000;44
ap_10_4.txt;10;4;0,600;0,010;8;112848,588956;50000;46
ap_10_4.txt;10;4;0,600;0,010;9;114819,692216;50000;44
ap_10_4.txt;10;4;0,600;0,010;10;127952,344831;50000;45
ap_10_4.txt;10;4;0,600;0,010;11;127952,344831;50000;46
ap_10_4.txt;10;4;0,600;0,010;12;130108,881824;50000;45
ap_10_4.txt;10;4;0,600;0,010;13;112396,068092;50000;45
ap_10_4.txt;10;4;0,600;0,010;14;114819,692216;50000;53
ap_10_4.txt;10;4;0,600;0,010;15;112396,068092;50000;45
ap_10_4.txt;10;4;0,600;0,010;16;112396,068092;50000;52
ap_10_4.txt;10;4;0,600;0,010;17;123437,059425;50000;52
ap_10_4.txt;10;4;0,600;0,010;18;112396,068092;50000;46
ap_10_4.txt;10;4;0,600;0,010;19;112396,068092;50000;51
ap_10_4.txt;10;4;0,600;0,010;20;114819,692216;50000;75
ap_10_4.txt;10;4;0,600;0,010;21;114819,692216;50000;52
ap_10_4.txt;10;4;0,600;0,010;22;122179,450067;50000;55
ap_10_4.txt;10;4;0,600;0,010;23;114693,022573;50000;52
ap_10_4.txt;10;4;0,600;0,010;24;126711,300910;50000;72
ap_10_4.txt;10;4;0,600;0,010;25;112396,068092;50000;51
ap_10_4.txt;10;4;0,600;0,010;26;126140,878595;50000;52
ap_10_4.txt;10;4;0,600;0,010;27;112848,588956;50000;49
ap_10_4.txt;10;4;0,600;0,010;28;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,010;29;114693,022573;50000;52
ap_10_4.txt;10;4;0,600;0,010;30;112396,068092;50000;62
ap_10_4.txt;10;4;0,600;0,050;1;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,050;2;114693,022573;50000;49
ap_10_4.txt;10;4;0,600;0,050;3;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,050;4;112396,068092;50000;71
ap_10_4.txt;10;4;0,600;0,050;5;114693,022573;50000;61
ap_10_4.txt;10;4;0,600;0,050;6;114693,022573;50000;62
ap_10_4.txt;10;4;0,600;0,050;7;112396,068092;50000;63
ap_10_4.txt;10;4;0,600;0,050;8;112396,068092;50000;49
ap_10_4.txt;10;4;0,600;0,050;9;112396,068092;50000;52
ap_10_4.txt;10;4;0,600;0,050;10;112396,068092;50000;49
ap_10_4.txt;10;4;0,600;0,050;11;112396,068092;50000;72
ap_10_4.txt;10;4;0,600;0,050;12;112396,068092;50000;236
ap_10_4.txt;10;4;0,600;0,050;13;112396,068092;50000;140
ap_10_4.txt;10;4;0,600;0,050;14;112396,068092;50000;90
ap_10_4.txt;10;4;0,600;0,050;15;112396,068092;50000;81
ap_10_4.txt;10;4;0,600;0,050;16;112396,068092;50000;103
ap_10_4.txt;10;4;0,600;0,050;17;114819,692216;50000;67
ap_10_4.txt;10;4;0,600;0,050;18;112396,068092;50000;58
ap_10_4.txt;10;4;0,600;0,050;19;112396,068092;50000;58
ap_10_4.txt;10;4;0,600;0,050;20;112396,068092;50000;54
ap_10_4.txt;10;4;0,600;0,050;21;112396,068092;50000;60
ap_10_4.txt;10;4;0,600;0,050;22;112396,068092;50000;66
ap_10_4.txt;10;4;0,600;0,050;23;112396,068092;50000;51
ap_10_4.txt;10;4;0,600;0,050;24;112396,068092;50000;55
ap_10_4.txt;10;4;0,600;0,050;25;112396,068092;50000;61
ap_10_4.txt;10;4;0,600;0,050;26;112396,068092;50000;56
ap_10_4.txt;10;4;0,600;0,050;27;112396,068092;50000;54
ap_10_4.txt;10;4;0,600;0,050;28;112396,068092;50000;51
ap_10_4.txt;10;4;0,600;0,050;29;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,050;30;112396,068092;50000;51
ap_10_4.txt;10;4;0,600;0,100;1;112396,068092;50000;83
ap_10_4.txt;10;4;0,600;0,100;2;112396,068092;50000;57
ap_10_4.txt;10;4;0,600;0,100;3;112396,068092;50000;62
ap_10_4.txt;10;4;0,600;0,100;4;112396,068092;50000;71
ap_10_4.txt;10;4;0,600;0,100;5;112396,068092;50000;70
ap_10_4.txt;10;4;0,600;0,100;6;114693,022573;50000;73
ap_10_4.txt;10;4;0,600;0,100;7;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,100;8;112396,068092;50000;50
ap_10_4.txt;10;4;0,600;0,100;9;112396,068092;50000;87
ap_10_4.txt;10;4;0,600;0,100;10;112396,068092;50000;114
ap_10_4.txt;10;4;0,600;0,100;11;112396,068092;50000;63
ap_10_4.txt;10;4;0,600;0,100;12;112396,068092;50000;56
ap_10_4.txt;10;4;0,600;0,100;13;112396,068092;50000;59
ap_10_4.txt;10;4;0,600;0,100;14;112396,068092;50000;55
ap_10_4.txt;10;4;0,600;0,100;15;112396,068092;50000;55
ap_10_4.txt;10;4;0,600;0,100;16;112396,068092;50000;54
ap_10_4.txt;10;4;0,600;0,100;17;112396,068092;50000;66
ap_10_4.txt;10;4;0,600;0,100;18;112396,068092;50000;61
ap_10_4.txt;10;4;0,600;0,100;19;112396,068092;50000;66
ap_10_4.txt;10;4;0,600;0,100;20;112396,068092;50000;145
ap_10_4.txt;10;4;0,600;0,100;21;112396,068092;50000;137
ap_10_4.txt;10;4;0,600;0,100;22;112396,068092;50000;92
ap_10_4.txt;10;4;0,600;0,100;23;112396,068092;50000;67
ap_10_4.txt;10;4;0,600;0,100;24;112396,068092;50000;66
ap_10_4.txt;10;4;0,600;0,100;25;112396,068092;50000;53
ap_10_4.txt;10;4;0,600;0,100;26;112396,068092;50000;64
ap_10_4.txt;10;4;0,600;0,100;27;112396,068092;50000;54
ap_10_4.txt;10;4;0,600;0,100;28;112396,068092;50000;57
ap_10_4.txt;10;4;0,600;0,100;29;112396,068092;50000;53
ap_10_4.txt;10;4;0,600;0,100;30;112396,068092;50000;52
ap_10_4.txt;10;4;0,800;0,010;1;112396,068092;50000;52
ap_10_4.txt;10;4;0,800;0,010;2;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,010;3;112848,588956;50000;51
ap_10_4.txt;10;4;0,800;0,010;4;112396,068092;50000;71
ap_10_4.txt;10;4;0,800;0,010;5;112396,068092;50000;78
ap_10_4.txt;10;4;0,800;0,010;6;126711,300910;50000;131
ap_10_4.txt;10;4;0,800;0,010;7;126711,300910;50000;262
ap_10_4.txt;10;4;0,800;0,010;8;147857,642170;50000;52
ap_10_4.txt;10;4;0,800;0,010;9;114693,022573;50000;49
ap_10_4.txt;10;4;0,800;0,010;10;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,010;11;112848,588956;50000;59
ap_10_4.txt;10;4;0,800;0,010;12;114819,692216;50000;58
ap_10_4.txt;10;4;0,800;0,010;13;115905,085361;50000;54
ap_10_4.txt;10;4;0,800;0,010;14;126711,300910;50000;75
ap_10_4.txt;10;4;0,800;0,010;15;114819,692216;50000;82
ap_10_4.txt;10;4;0,800;0,010;16;135988,008307;50000;46
ap_10_4.txt;10;4;0,800;0,010;17;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,010;18;122179,450067;50000;48
ap_10_4.txt;10;4;0,800;0,010;19;114819,692216;50000;51
ap_10_4.txt;10;4;0,800;0,010;20;112848,588956;50000;58
ap_10_4.txt;10;4;0,800;0,010;21;122179,450067;50000;55
ap_10_4.txt;10;4;0,800;0,010;22;127952,344831;50000;49
ap_10_4.txt;10;4;0,800;0,010;23;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,010;24;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,010;25;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,010;26;112396,068092;50000;51
ap_10_4.txt;10;4;0,800;0,010;27;112396,068092;50000;52
ap_10_4.txt;10;4;0,800;0,010;28;127952,344831;50000;50
ap_10_4.txt;10;4;0,800;0,010;29;112396,068092;50000;52
ap_10_4.txt;10;4;0,800;0,010;30;112396,068092;50000;54
ap_10_4.txt;10;4;0,800;0,050;1;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,050;2;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,050;3;112396,068092;50000;53
ap_10_4.txt;10;4;0,800;0,050;4;112396,068092;50000;56
ap_10_4.txt;10;4;0,800;0,050;5;127952,344831;50000;127
ap_10_4.txt;10;4;0,800;0,050;6;112396,068092;50000;121
ap_10_4.txt;10;4;0,800;0,050;7;112396,068092;50000;54
ap_10_4.txt;10;4;0,800;0,050;8;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,050;9;126711,300910;50000;48
ap_10_4.txt;10;4;0,800;0,050;10;112848,588956;50000;48
ap_10_4.txt;10;4;0,800;0,050;11;112396,068092;50000;71
ap_10_4.txt;10;4;0,800;0,050;12;112396,068092;50000;52
ap_10_4.txt;10;4;0,800;0,050;13;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,050;14;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,050;15;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,050;16;127952,344831;50000;50
ap_10_4.txt;10;4;0,800;0,050;17;114693,022573;50000;50
ap_10_4.txt;10;4;0,800;0,050;18;114819,692216;50000;58
ap_10_4.txt;10;4;0,800;0,050;19;112396,068092;50000;115
ap_10_4.txt;10;4;0,800;0,050;20;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,050;21;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,050;22;112396,068092;50000;63
ap_10_4.txt;10;4;0,800;0,050;23;112396,068092;50000;66
ap_10_4.txt;10;4;0,800;0,050;24;112396,068092;50000;58
ap_10_4.txt;10;4;0,800;0,050;25;112396,068092;50000;60
ap_10_4.txt;10;4;0,800;0,050;26;112396,068092;50000;58
ap_10_4.txt;10;4;0,800;0,050;27;112848,588956;50000;64
ap_10_4.txt;10;4;0,800;0,050;28;114693,022573;50000;51
ap_10_4.txt;10;4;0,800;0,050;29;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,050;30;112396,068092;50000;61
ap_10_4.txt;10;4;0,800;0,100;1;112396,068092;50000;77
ap_10_4.txt;10;4;0,800;0,100;2;112396,068092;50000;60
ap_10_4.txt;10;4;0,800;0,100;3;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;4;112396,068092;50000;56
ap_10_4.txt;10;4;0,800;0,100;5;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;6;112396,068092;50000;54
ap_10_4.txt;10;4;0,800;0,100;7;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;8;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;9;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;10;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;11;114693,022573;50000;50
ap_10_4.txt;10;4;0,800;0,100;12;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;13;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;14;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;15;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;16;112396,068092;50000;55
ap_10_4.txt;10;4;0,800;0,100;17;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;18;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;19;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;20;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;21;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;22;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;23;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;24;112396,068092;50000;49
ap_10_4.txt;10;4;0,800;0,100;25;112396,068092;50000;50
ap_10_4.txt;10;4;0,800;0,100;26;112396,068092;50000;48
ap_10_4.txt;10;4;0,800;0,100;27;114693,022573;50000;54
ap_10_4.txt;10;4;0,800;0,100;28;112396,068092;50000;60
ap_10_4.txt;10;4;0,800;0,100;29;114693,022573;50000;63
ap_10_4.txt;10;4;0,800;0,100;30;114693,022573;50000;75
ap_10_4.txt;10;4;1,000;0,010;1;127952,344831;50000;48
ap_10_4.txt;10;4;1,000;0,010;2;126140,878595;50000;46
ap_10_4.txt;10;4;1,000;0,010;3;112396,068092;50000;52
ap_10_4.txt;10;4;1,000;0,010;4;112396,068092;50000;48
ap_10_4.txt;10;4;1,000;0,010;5;112396,068092;50000;48
ap_10_4.txt;10;4;1,000;0,010;6;125503,479948;50000;52
ap_10_4.txt;10;4;1,000;0,010;7;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,010;8;112396,068092;50000;120
ap_10_4.txt;10;4;1,000;0,010;9;112848,588956;50000;76
ap_10_4.txt;10;4;1,000;0,010;10;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,010;11;114819,692216;50000;51
ap_10_4.txt;10;4;1,000;0,010;12;127952,344831;50000;84
ap_10_4.txt;10;4;1,000;0,010;13;112396,068092;50000;71
ap_10_4.txt;10;4;1,000;0,010;14;112848,588956;50000;66
ap_10_4.txt;10;4;1,000;0,010;15;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,010;16;112848,588956;50000;48
ap_10_4.txt;10;4;1,000;0,010;17;115905,085361;50000;53
ap_10_4.txt;10;4;1,000;0,010;18;114819,692216;50000;46
ap_10_4.txt;10;4;1,000;0,010;19;112396,068092;50000;46
ap_10_4.txt;10;4;1,000;0,010;20;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,010;21;112396,068092;50000;45
ap_10_4.txt;10;4;1,000;0,010;22;115905,085361;50000;48
ap_10_4.txt;10;4;1,000;0,010;23;126140,878595;50000;46
ap_10_4.txt;10;4;1,000;0,010;24;115905,085361;50000;46
ap_10_4.txt;10;4;1,000;0,010;25;137423,908832;50000;104
ap_10_4.txt;10;4;1,000;0,010;26;112396,068092;50000;62
ap_10_4.txt;10;4;1,000;0,010;27;115905,085361;50000;49
ap_10_4.txt;10;4;1,000;0,010;28;112848,588956;50000;55
ap_10_4.txt;10;4;1,000;0,010;29;127952,344831;50000;47
ap_10_4.txt;10;4;1,000;0,010;30;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,050;1;112396,068092;50000;61
ap_10_4.txt;10;4;1,000;0,050;2;114693,022573;50000;47
ap_10_4.txt;10;4;1,000;0,050;3;114693,022573;50000;49
ap_10_4.txt;10;4;1,000;0,050;4;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,050;5;112396,068092;50000;139
ap_10_4.txt;10;4;1,000;0,050;6;112396,068092;50000;66
ap_10_4.txt;10;4;1,000;0,050;7;112396,068092;50000;74
ap_10_4.txt;10;4;1,000;0,050;8;112396,068092;50000;70
ap_10_4.txt;10;4;1,000;0,050;9;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,050;10;112396,068092;50000;114
ap_10_4.txt;10;4;1,000;0,050;11;114693,022573;50000;64
ap_10_4.txt;10;4;1,000;0,050;12;112396,068092;50000;56
ap_10_4.txt;10;4;1,000;0,050;13;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,050;14;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,050;15;112396,068092;50000;63
ap_10_4.txt;10;4;1,000;0,050;16;112396,068092;50000;54
ap_10_4.txt;10;4;1,000;0,050;17;112396,068092;50000;73
ap_10_4.txt;10;4;1,000;0,050;18;112396,068092;50000;60
ap_10_4.txt;10;4;1,000;0,050;19;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,050;20;112848,588956;50000;51
ap_10_4.txt;10;4;1,000;0,050;21;114693,022573;50000;48
ap_10_4.txt;10;4;1,000;0,050;22;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,050;23;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,050;24;112396,068092;50000;82
ap_10_4.txt;10;4;1,000;0,050;25;114819,692216;50000;57
ap_10_4.txt;10;4;1,000;0,050;26;112848,588956;50000;50
ap_10_4.txt;10;4;1,000;0,050;27;112396,068092;50000;54
ap_10_4.txt;10;4;1,000;0,050;28;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,050;29;114693,022573;50000;158
ap_10_4.txt;10;4;1,000;0,050;30;112396,068092;50000;55
ap_10_4.txt;10;4;1,000;0,100;1;112396,068092;50000;72
ap_10_4.txt;10;4;1,000;0,100;2;112396,068092;50000;81
ap_10_4.txt;10;4;1,000;0,100;3;112396,068092;50000;57
ap_10_4.txt;10;4;1,000;0,100;4;112396,068092;50000;138
ap_10_4.txt;10;4;1,000;0,100;5;112396,068092;50000;164
ap_10_4.txt;10;4;1,000;0,100;6;112396,068092;50000;89
ap_10_4.txt;10;4;1,000;0,100;7;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,100;8;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,100;9;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,100;10;112396,068092;50000;62
ap_10_4.txt;10;4;1,000;0,100;11;112396,068092;50000;47
ap_10_4.txt;10;4;1,000;0,100;12;112396,068092;50000;51
ap_10_4.txt;10;4;1,000;0,100;13;112396,068092;50000;50
ap_10_4.txt;10;4;1,000;0,100;14;114693,022573;50000;51
ap_10_4.txt;10;4;1,000;0,100;15;112396,068092;50000;48
ap_10_4.txt;10;4;1,000;0,100;16;112396,068092;50000;53
ap_10_4.txt;10;4;1,000;0,100;17;112396,068092;50000;66
ap_10_4.txt;10;4;1,000;0,100;18;112396,068092;50000;85
ap_10_4.txt;10;4;1,000;0,100;19;112396,068092;50000;88
ap_10_4.txt;10;4;1,000;0,100;20;112396,068092;50000;218
ap_10_4.txt;10;4;1,000;0,100;21;112396,068092;50000;91
ap_10_4.txt;10;4;1,000;0,100;22;112396,068092;50000;57
ap_10_4.txt;10;4;1,000;0,100;23;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,100;24;114693,022573;50000;52
ap_10_4.txt;10;4;1,000;0,100;25;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,100;26;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,100;27;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,100;28;112396,068092;50000;48
ap_10_4.txt;10;4;1,000;0,100;29;112396,068092;50000;49
ap_10_4.txt;10;4;1,000;0,100;30;112396,068092;50000;63
ap_10_5.txt;10;5;0,000;0,010;1;104188,164008;50000;61
ap_10_5.txt;10;5;0,000;0,010;2;91235,139106;50000;58
ap_10_5.txt;10;5;0,000;0,010;3;113432,863471;50000;108
ap_10_5.txt;10;5;0,000;0,010;4;104094,291098;50000;47
ap_10_5.txt;10;5;0,000;0,010;5;91235,139106;50000;48
ap_10_5.txt;10;5;0,000;0,010;6;104094,291098;50000;53
ap_10_5.txt;10;5;0,000;0,010;7;91105,370684;50000;56
ap_10_5.txt;10;5;0,000;0,010;8;91105,370684;50000;52
ap_10_5.txt;10;5;0,000;0,010;9;102411,969246;50000;150
ap_10_5.txt;10;5;0,000;0,010;10;105871,967232;50000;60
ap_10_5.txt;10;5;0,000;0,010;11;104943,573800;50000;55
ap_10_5.txt;10;5;0,000;0,010;12;91105,370684;50000;56
ap_10_5.txt;10;5;0,000;0,010;13;101736,760514;50000;150
ap_10_5.txt;10;5;0,000;0,010;14;98601,230349;50000;47
ap_10_5.txt;10;5;0,000;0,010;15;98601,230349;50000;51
ap_10_5.txt;10;5;0,000;0,010;16;98601,230349;50000;48
ap_10_5.txt;10;5;0,000;0,010;17;111609,326175;50000;48
ap_10_5.txt;10;5;0,000;0,010;18;101736,760514;50000;45
ap_10_5.txt;10;5;0,000;0,010;19;104943,573800;50000;46
ap_10_5.txt;10;5;0,000;0,010;20;102411,969246;50000;51
ap_10_5.txt;10;5;0,000;0,010;21;103647,952765;50000;46
ap_10_5.txt;10;5;0,000;0,010;22;101736,760514;50000;44
ap_10_5.txt;10;5;0,000;0,010;23;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,010;24;104904,865951;50000;47
ap_10_5.txt;10;5;0,000;0,010;25;102875,118694;50000;48
ap_10_5.txt;10;5;0,000;0,010;26;117834,274399;50000;57
ap_10_5.txt;10;5;0,000;0,010;27;98601,230349;50000;59
ap_10_5.txt;10;5;0,000;0,010;28;104904,865951;50000;46
ap_10_5.txt;10;5;0,000;0,010;29;102411,969246;50000;45
ap_10_5.txt;10;5;0,000;0,010;30;117635,017900;50000;59
ap_10_5.txt;10;5;0,000;0,050;1;98601,230349;50000;53
ap_10_5.txt;10;5;0,000;0,050;2;91105,370684;50000;57
ap_10_5.txt;10;5;0,000;0,050;3;91105,370684;50000;48
ap_10_5.txt;10;5;0,000;0,050;4;102411,969246;50000;46
ap_10_5.txt;10;5;0,000;0,050;5;98601,230349;50000;47
ap_10_5.txt;10;5;0,000;0,050;6;91105,370684;50000;45
ap_10_5.txt;10;5;0,000;0,050;7;103647,952765;50000;47
ap_10_5.txt;10;5;0,000;0,050;8;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,050;9;91105,370684;50000;46
ap_10_5.txt;10;5;0,000;0,050;10;102411,969246;50000;46
ap_10_5.txt;10;5;0,000;0,050;11;98601,230349;50000;47
ap_10_5.txt;10;5;0,000;0,050;12;91105,370684;50000;50
ap_10_5.txt;10;5;0,000;0,050;13;91105,370684;50000;48
ap_10_5.txt;10;5;0,000;0,050;14;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,050;15;104904,865951;50000;47
ap_10_5.txt;10;5;0,000;0,050;16;91105,370684;50000;83
ap_10_5.txt;10;5;0,000;0,050;17;91105,370684;50000;71
ap_10_5.txt;10;5;0,000;0,050;18;98601,230349;50000;47
ap_10_5.txt;10;5;0,000;0,050;19;91105,370684;50000;45
ap_10_5.txt;10;5;0,000;0,050;20;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,050;21;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,050;22;103647,952765;50000;47
ap_10_5.txt;10;5;0,000;0,050;23;103647,952765;50000;45
ap_10_5.txt;10;5;0,000;0,050;24;91105,370684;50000;48
ap_10_5.txt;10;5;0,000;0,050;25;91105,370684;50000;49
ap_10_5.txt;10;5;0,000;0,050;26;98601,230349;50000;62
ap_10_5.txt;10;5;0,000;0,050;27;91105,370684;50000;52
ap_10_5.txt;10;5;0,000;0,050;28;103647,952765;50000;48
ap_10_5.txt;10;5;0,000;0,050;29;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,050;30;102411,969246;50000;46
ap_10_5.txt;10;5;0,000;0,100;1;91105,370684;50000;47
ap_10_5.txt;10;5;0,000;0,100;2;91105,370684;50000;48
ap_10_5.txt;10;5;0,000;0,100;3;91105,370684;50000;139
ap_10_5.txt;10;5;0,000;0,100;4;102411,969246;50000;48
ap_10_5.txt;10;5;0,000;0,100;5;91105,370684;50000;48
ap_10_5.txt;10;5;0,000;0,100;6;91105,370684;50000;51
